TimeOfDay,TrafficVolume,PacketSize,Latency,ErrorRate,ProtocolType,PeakHour
13,548.8074179042354,1491.8411020430078,83.94042752484609,0.6640564985613866,0,1
20,99.39769065799801,1418.1766772689498,45.682923475910926,0.10450970848626237,0,0
2,105.1843603668652,1496.2990793540675,56.14068799643269,0.06022220816056332,0,0
0,115.86112761314858,1586.8284440524433,43.95356079104636,0.39557794894952547,0,0
19,124.555045196386,1585.4267457375322,45.181788490868165,0.6177268112706835,0,0
20,97.53972153286179,1362.208317708301,43.337271131103705,0.025665508830983064,1,0
22,101.88358883360817,1683.01894791659,49.546942198843695,0.03596035256697616,1,0
0,100.20046604484507,1531.421738900664,59.42738360633145,0.8114621296472807,0,0
2,89.14802071137848,1746.442791267954,49.33652889236464,0.8278265336006219,0,0
17,461.5442388278805,1786.5744862534164,100.6676212535439,0.14072060497738012,0,1
9,386.4057041787032,1211.4546557253507,46.022763820665055,0.47755242748845195,0,1
21,78.46678130951341,1328.1944922262583,49.691909776038635,0.2927566930100156,0,0
2,64.42738333580394,1662.70960799411,56.145251531738076,0.5007827743290675,0,0
7,125.10396968906505,1167.0215159742106,50.71454693819087,0.9934468015831581,0,0
13,509.4208004148714,1784.0353925386746,121.31770082062164,0.04161278043925264,0,1
23,97.48122054106332,1431.2235610374676,56.29739856152845,0.7525038731826589,0,0
17,464.1257406959459,1615.0066070218036,99.13683654555066,0.33965084120282324,0,1
14,501.4889631617312,1476.7218674278447,98.94212124407885,0.41520211672224666,0,1
21,83.04040244689332,1221.5220944432626,58.154615688118156,0.5305590710730008,1,0
22,103.48037113241207,1711.1089204263951,50.686627879276145,1.2795338137382468,1,0
1,104.91467965842706,2050.1446061074657,57.044607801358616,0.029196033236247993,1,0
9,456.9308148821628,1396.9983447288616,120.02907340126667,0.014959754988469716,0,1
1,82.39076070355188,1435.5282898309515,48.978903160879455,0.0981667018062058,0,0
16,548.1099677297559,970.1800913465881,103.51955365935015,2.1506004624158614,0,1
7,98.942800914174,1770.3005806912242,54.9000209228319,0.6277670451657631,0,0
0,84.37959141470219,1682.3530645684004,53.8375001951126,0.47679011029205226,1,0
8,481.47468491552405,1153.3232275890173,107.60490732920502,0.02409067780822952,0,1
10,449.47029566466966,1087.0229075906227,86.66526172822265,1.056438044904352,0,1
21,98.65632838676166,1110.1537433669469,45.757916359191,0.8376736284862011,0,0
15,541.5814153832234,1629.0338250745635,95.04732979058812,0.5465140206213047,0,1
6,99.44658664811477,1648.9982839228164,56.07210401734338,0.207099682069732,1,0
9,618.1816721837693,1315.3332111262423,87.64625092873113,0.036556901634615835,0,1
22,108.42719136098003,1599.8520062765597,57.61613353589419,0.43379610488153375,0,0
2,104.59908895684424,1531.7754241982304,53.899170570393416,0.6359377270546515,0,0
17,454.5848934517097,1426.5460586291563,111.54230224722774,0.04949064781829624,1,1
23,95.22933106314666,1694.03936533706,45.35233461377501,0.5022436688466159,0,0
12,461.0493078483154,1259.0128797543923,100.72302362690131,0.1686925741201357,0,1
6,56.68709543191753,1729.507842718779,51.49471393065658,0.7224794227229091,0,0
3,119.48524444257615,1354.2956891971294,51.27483501011347,0.3878470153099227,1,0
12,474.42747222248846,1856.307336393409,102.95657400846717,0.06907776965686588,0,1
19,84.79199851333388,1298.9387953037067,48.617367598024444,0.37382221974888746,0,0
0,104.2114006791693,1429.6855842799746,50.676035405318295,0.2518727596202606,1,0
7,110.24999104443035,1511.7174275084706,55.16781977532594,0.09944257031819892,1,0
13,483.96125835468604,1510.4637095644966,88.3348769155911,0.9210499480126249,0,1
15,499.8699166195491,1598.165700123619,115.47050118905403,0.005544856343162091,1,1
13,537.3093703657202,1242.8635163506647,109.81898956368448,0.1870764536916476,0,1
11,481.9903202695026,1492.537518350673,90.34798107316666,0.0063375140112848375,1,1
18,515.1166870881667,1527.6263412805442,103.83836043455321,0.050466801403853054,0,1
22,66.81510763221699,1394.4523551943746,54.50749388079022,0.17626763295871697,0,0
14,437.9340500786126,1580.8117234918836,87.64706676114317,0.027899708171538647,1,1
1,112.11079556160807,1230.7260173024438,50.209892166883,0.45395117193758083,1,0
1,74.12882721665403,1434.7092221898633,49.60742349582497,0.04543462705651732,0,0
22,104.68275094226593,1349.3631751192668,46.77209728746553,0.6048506471964953,1,0
21,97.06002435605855,1435.3138140901963,50.461784183820065,0.027039170108158324,0,0
18,481.77663687398854,1789.4070919842407,93.9971342403721,0.030570227780976882,1,1
21,83.43074462064544,1793.2911452314802,56.87153534485368,0.182156231433394,0,0
21,118.1868003621075,1754.0832921162441,46.86677839336295,1.1344374838377849,0,0
16,586.4945577259917,1407.5485439838296,107.91978940013158,0.5127644456133995,0,1
19,106.00384325200389,1681.5236553600414,41.72306806189918,0.7351234837602657,0,0
9,516.1245357836409,1522.4724253851607,98.38190196150039,0.07631464938558122,0,1
5,86.35338740285012,1509.1179407006018,50.06155578675679,0.8982616991115645,0,0
14,440.195138408781,1484.5277304761662,98.0570894938447,0.004089805090469871,0,1
21,99.2052219038765,1851.683571475825,48.018408514023044,0.11979995290800609,1,0
10,451.3125176020962,1773.1677211112928,93.32484974654878,0.4786765874806457,0,1
4,64.54779743368357,1648.9792836894194,53.77270390007452,0.23519898036732956,0,0
0,116.06891624731165,1465.9398068978746,54.9972892754769,2.0736635903645055,0,0
7,117.04333576503666,1507.9121516509124,49.58919557071675,0.015404503822804397,0,0
20,82.82322454093811,1606.113320907547,44.5168124598918,3.2849876405493608,0,0
11,512.1982160639623,1395.6782176291956,117.93949331386827,0.4885884094537558,0,1
11,550.0976133895883,1687.6631431929009,91.20202567092119,0.4090231064060361,0,1
4,104.10053374123758,1315.7509777114187,42.702888707584265,0.030678430030829543,0,0
6,76.13690707802533,1578.3687375994812,39.93689041740115,0.15964063942866408,0,0
3,95.34213173525802,1042.0568900414742,50.4972594845633,1.2928898797419113,0,0
5,126.53618840083982,1389.8762946795741,48.91291807242382,0.21866832880825282,1,0
12,512.3513321802557,1915.5354265838887,110.30956649146339,0.5418419376958965,0,1
19,110.78264206365611,1707.2382988783822,53.055422817227736,3.796814903475095,1,0
14,517.0814609684558,1807.0936899869048,102.90201224585037,0.15263099131425117,0,1
2,82.88977284043493,1366.5384665291235,48.64316402268625,0.42910629716920246,1,0
22,87.58309561434714,1520.7545673600873,55.54988636098833,0.5960843615502618,0,0
7,106.77730314103485,1756.3984506188608,59.336949508762665,0.08993862122212866,0,0
19,116.33743560040816,1626.6189869410755,55.04489599564952,0.08047922894897074,1,0
15,554.9952475458941,1601.7131754716638,95.3646836915079,0.3046861032250788,0,1
12,457.09472276159033,1826.1163940660126,107.81565553882174,0.2437275291436277,0,1
17,521.6560267338597,1291.9090068772143,95.97910274532785,0.6262585138709365,0,1
9,559.3522055859488,1463.1523921108994,88.94932684140025,0.0360213147706729,1,1
18,450.6459114855989,1149.1828874661292,91.00960937878055,1.790759696771991,0,1
16,574.3373567899887,1280.9787896128798,96.41821595862254,0.00718993916602061,0,1
23,132.7788165468838,1714.8370784357942,50.51979839481772,0.45979411173450657,1,0
18,631.2543169810831,1316.5301467615752,120.60581152575459,0.41349084769483907,0,1
22,104.6186688165999,1647.1048508250194,45.591552621940664,0.07234859560308468,1,0
4,104.72849352524898,1831.6970083936162,56.61744244845664,0.08179856863836488,0,0
20,116.53988778234636,1464.4123650016122,48.41370224153715,0.7867398341043064,1,0
22,115.95605346098833,1603.9726879599625,39.91807506277328,1.0926786987004655,0,0
8,556.3183430497803,1648.662425908584,94.94273997069662,0.16635155049146674,0,1
11,539.2016590232552,1255.7009873866868,111.76696993167691,0.288094655040534,0,1
20,97.87876181923923,1376.7095309397905,51.72334759664618,0.21924863695164468,0,0
0,124.43994241947004,1299.2677576656395,52.02225599331978,0.03765658682072405,0,0
0,78.57491700614548,1392.6553779833944,56.642520044221904,0.5592099543925652,0,0
14,500.29261683626885,1643.22213961622,89.63663711064272,0.8720361989228835,0,1
1,131.27471232099597,1380.9606538115418,44.74124784953875,0.18183493099713205,0,0
21,74.99507003759362,1492.9693546136366,38.68135695351788,2.3114529505764305,0,0
15,466.1262171501418,1291.507676613753,108.77082071242785,0.039441283975913365,0,1
7,113.43494582154582,1745.2844329067404,52.81242116814801,0.5420451926101105,0,0
12,519.6955986618076,1390.9780019553325,107.23966519591114,0.2973101939177546,0,1
20,82.4994918468751,1804.596110381991,44.0849438797161,0.2958388234781192,0,0
0,91.67611994539719,1512.185818769872,41.978755220400735,0.3059178231247033,0,0
15,440.96089686748303,1218.6000844073842,86.80381691566667,0.14966264540833984,1,1
6,119.60969999041144,1465.7946506908752,45.38713863820648,0.628621442005707,0,0
4,94.88237284658936,1287.4446345067672,57.76979454456427,0.6393060184265233,0,0
21,135.84311821521266,1617.8698754756306,55.00063361891251,0.16591947053993342,0,0
22,101.62200488080043,1447.7274435346267,47.7088967968984,0.901834435304787,1,0
2,95.60519393194247,1532.6420510054709,51.496259966299924,0.19051671135157736,0,0
11,484.1589119354101,1426.1293779906875,93.21637753852261,0.6456614356714468,1,1
15,487.7900082403786,1388.931539227335,103.64279760781658,0.06448505840280151,0,1
18,505.54105475669013,1305.2755980768745,88.61904262258003,0.09238325731671844,1,1
4,150.24815153156638,1667.244587364306,53.75125722986966,0.1897493203211245,0,0
21,93.22280659801281,1465.3693796400605,45.75148351207804,0.45054562531543435,0,0
13,484.6823269614345,1437.061821260323,108.05915028543157,0.518539666314234,0,1
4,101.31187691366357,1460.357220311568,47.86288545902829,0.2523854718349751,1,0
14,554.513725317213,1364.227641302845,92.09924046401726,0.04051780815696924,1,1
16,428.95077194636104,1437.729714644795,116.12996717249656,0.23391072763427465,0,1
13,522.7546368454823,1541.1259629386975,101.76946184893765,0.5836075544803819,0,1
19,83.65149647957676,1293.172600188647,48.38909314475721,0.555841866177721,0,0
4,111.06545377901898,1322.1296013841584,53.790891541756324,0.08729361986536856,0,0
11,475.3120028819772,1775.6568187245348,86.60008930425116,0.0039072117499203566,0,1
15,384.79488301213564,1427.4486934400888,55.53431794630179,0.69914626061056,0,1
15,518.4788801343743,1389.687838215198,98.60555293591551,0.056230703926157394,1,1
20,107.22289540693737,1231.225678888145,53.003938578342186,0.042969145910824284,0,0
6,88.4183938304114,1670.1355274948478,42.26063269488457,0.001352435851784795,0,0
3,87.23312279713996,1288.8148372978312,48.08787020933502,0.2833465467549413,0,0
0,73.77254549824696,1496.9414678077085,50.02290069672742,0.34984819081870616,1,0
4,115.46199883077743,1158.362986136682,55.15149606809264,0.5075917241072971,1,0
22,117.64431564933616,1663.6345600728232,53.40205531968741,0.17553380488320436,0,0
9,456.0474557412055,1735.3712487237162,96.07522962382583,0.6196699843761205,1,1
21,89.20131080922299,1596.904069095603,51.589738786616905,0.0927624554735298,1,0
4,98.73421757722073,1193.1039737189408,56.28284550863491,0.8918660468275398,0,0
3,145.41730562071092,1667.7524287818462,49.0000575828872,0.424138887211942,0,0
1,110.90243495177864,1334.5302000719294,48.45567519782346,0.4384026030617399,1,0
19,81.1316896998324,1265.8056242556775,40.55147678623544,0.1177190437836098,0,0
9,515.1890154745253,1423.3077908484693,97.2092766465719,0.038499245540894046,0,1
18,431.1654229680959,1419.3264653307021,82.60372961315478,0.31248713878627604,0,1
0,114.35980619832341,1398.990269763942,49.42832660483396,0.47805134738963073,0,0
23,133.5109478708897,1754.7348495809388,54.94067571621373,0.049935836068849444,1,0
4,133.59583370167917,1902.3651992885252,39.40180262476592,1.5032396535797485,0,0
12,536.7446751737169,1226.172692530107,112.34208824620791,1.9664793231074575,0,1
3,88.3317528826374,1362.233521135082,48.348884366719005,0.39423104511946916,1,0
15,434.9549121742937,1528.5496672089914,99.72835132873394,1.498558168197675,0,1
23,71.99589913261782,1422.2567018125544,47.487901099307294,0.09888731396899923,0,0
15,359.68914452507283,1579.8797498557033,41.4338155872567,0.0128746865370541,1,1
22,113.87711526015843,1683.197071189159,46.0850541285188,0.020103558095421154,0,0
1,97.94328959551201,1649.8731884540082,60.48705034224742,0.4427746634104327,0,0
16,545.4608083226564,1621.9467135699665,89.03954503746549,0.03181180772869231,0,1
19,128.56062970469577,1831.8191041839445,42.05728819137225,1.591580707830467,0,0
23,101.9981108780482,1182.2105434167781,50.70645513703551,0.07653666979300756,1,0
11,507.2980804856575,1796.021758390923,99.14223484827684,0.18172233636070928,0,1
17,476.7839827751267,1417.4016731820514,96.76670209204352,0.8644424840223913,0,1
2,93.07831165655183,1657.0250441351254,50.07223971676128,0.12342384579073805,0,0
0,114.56939824945869,1294.0667543441114,53.22101305348078,0.13917517995310064,0,0
0,96.5124993926938,1318.3007216213446,47.064182001073426,0.514042835093743,1,0
18,484.0496166623588,1632.4234582964054,101.94410208282616,0.1615414002097569,1,1
10,499.08415702785743,1114.2539954500307,110.23874662130004,0.12259721870552766,1,1
4,117.7266039212318,1697.8884156576626,45.02355666622603,0.14663396504390067,0,0
11,465.36692210849486,1751.9927004683177,76.7781865606137,0.33730748322370846,1,1
2,98.66942964895935,1535.5569707657921,53.35404246047958,1.692168255184607,0,0
0,104.9055567555686,1528.3522071157115,62.514812878014865,0.8926043111616209,1,0
0,123.20443807170479,1333.2727710183096,49.963226731755924,0.16746390013075954,1,0
7,95.21406446401163,1634.8898804807336,51.00966100532978,0.22578583985991404,0,0
9,464.1088306974139,1569.533049281485,97.04191566906009,0.31228863305716253,0,1
10,475.78195278638225,1315.6989207952354,115.88060841510259,1.9299441492172644,0,1
11,552.6528716507689,1421.7040099823616,99.22243067055133,0.0946069079706745,0,1
12,601.6652649301732,1468.1329150608392,98.13435839985065,0.22118108224572094,1,1
11,434.31210931569836,1421.4395606961625,109.10863814269203,0.6536049989932318,0,1
13,445.23491924650716,1227.417717330005,95.15727037803178,1.6613373118335395,0,1
1,96.62406426595709,1639.804061716779,43.57653149462073,0.08460901970515146,0,0
18,505.5478048034022,1451.2979088196212,108.82300379545694,0.12898394159112778,1,1
17,539.3484782777498,1503.072955178662,94.08452792327854,0.12789450282323586,0,1
2,82.17733982797027,1384.3466825205146,45.122699861619935,0.010577105177554771,0,0
22,78.7378192670107,1595.054294794398,60.50024079286594,0.4633165463189527,0,0
16,506.9043576566815,1539.7392368762808,98.21403196777288,0.5553977125196831,0,1
7,94.83198559585664,1742.5568778260836,52.47113041148666,0.4613127396997656,0,0
9,546.3360498885762,1596.119742587797,100.29528241007776,0.0369971374541109,1,1
1,109.74719606380768,1459.463119632578,45.568402548148356,0.03587160675570594,0,0
18,527.7689673816609,1352.056636499488,106.89433620021923,0.1181058813791273,0,1
8,494.7759326811567,1673.190536783329,103.14578983786724,0.17145260292406747,0,1
6,147.11160517136412,1443.4847802427084,46.703100841800335,0.772161472276115,0,0
3,83.2450403681248,1465.6564866807557,52.16595168928169,0.08681388817777223,0,0
20,112.2161966750955,1465.605678741465,47.42844952934999,0.022546915625119856,0,0
17,436.51550064634466,1419.6784578685742,88.9550463989147,0.2504273393952013,0,1
12,446.3266161130274,1469.092201154026,87.94332745647877,0.269263022971452,0,1
10,469.63272006172724,1885.2415125465154,102.70058620962979,0.29974403440837877,0,1
23,132.58646673236052,1290.4355891744615,48.086345350357774,0.8769531454399896,1,0
3,105.27788860908038,1337.099157847678,57.50852009521981,0.05157338106019739,0,0
20,88.19043862911249,1776.8648836308498,49.785209433310214,0.6086000881525463,1,0
3,107.48872651909147,1425.0391231009858,46.07398353273209,0.20620375373005256,1,0
9,501.7573940712254,1409.875743185021,101.57817638643913,0.1855174470152554,0,1
4,90.1605326172176,1706.9727713546868,43.528663392126965,1.3481333951339465,1,0
8,430.16855721058863,1215.9608765436496,99.15868759475298,0.1428210934946073,0,1
23,128.7708496902458,1664.2908858506812,51.595833882391375,0.514354485356789,0,0
2,104.19636257420083,1509.1232858643089,50.97836153817653,0.16087992836299314,0,0
16,608.6869186734119,1592.9604261663956,113.02799930519758,0.3537689993669158,0,1
2,118.80643241081759,1589.206191050425,62.98758562922225,0.7715744292093484,0,0
15,527.5659862380521,1374.4034827034725,106.71397371341286,1.0673609596654026,0,1
3,91.29591342766066,1710.2367560299813,55.8939816389276,0.9122360924265972,0,0
17,445.2327218071542,1389.9724577043862,125.4346265965724,0.43635316154153225,0,1
16,489.11345077557763,1581.7698037997484,89.93774152183525,0.14305253517889377,0,1
6,77.51414811588339,1747.5448971058272,50.65313704387504,0.5412219274448936,0,0
23,113.00380761461508,1775.780339969294,47.61001733956671,0.6187734906242004,0,0
22,132.6530499539426,1446.5747328118616,54.21328855130536,0.005374780083241095,0,0
4,94.7817546776574,1592.627054848202,51.3580945973831,0.28920484309162875,0,0
11,547.2245486195599,1428.1022419592762,91.81567680096066,0.9265899653147839,0,1
16,465.53854648915717,2000.7592454537548,100.10947816347044,0.33626812260759975,1,1
22,93.95066323585297,1656.0252011747637,55.234613698279425,0.18652953264270453,1,0
12,459.25180077172786,1516.8116871673872,86.96275368974933,1.0270731739718078,0,1
22,57.33733929858979,1562.5124346915486,46.013277221805104,0.08473072036899654,1,0
2,99.26933300162779,1581.4210830892134,45.26362457479095,0.1156163605640119,0,0
8,506.42258687988766,1587.3487081566964,103.2639655548691,0.5813712336922117,0,1
16,553.2930499380818,1452.0003564706885,112.4051607961496,0.21726877914830137,1,1
16,539.7719126334644,1421.134540152965,79.9026553469399,0.6241658630182257,0,1
19,116.1790579807799,1469.6293276547015,50.471992817392916,0.08581166646075278,1,0
15,451.29818884410616,1272.0616589905585,90.75779282724815,0.14535605559362794,0,1
21,109.18994612141384,1643.654881394892,55.02701387414992,0.08518505734232841,0,0
12,579.1296982740796,1339.6589914702054,97.63031724428745,1.5278506367809799,0,1
18,518.9933925354541,1288.0099842030568,101.30673939077397,0.25993651490543423,0,1
16,591.4296806532499,1497.1291066871702,99.9866300479794,0.2056560164864924,0,1
3,140.37932222239726,1473.9754740620226,55.621094015949225,0.007151985971337073,0,0
11,486.57658648541775,1549.9268951577976,120.48631530797783,0.083273857914823,1,1
8,465.1530127459714,1386.358926120718,88.65334670118558,0.27334373419646235,0,1
18,461.9268917290525,1421.4914883538054,90.47443882005348,0.03548104343754703,0,1
11,424.193208994839,1638.4239010176982,103.21497902554707,0.3574299315216793,0,1
8,474.0798550292239,1626.2434400990387,91.8359765169808,0.30349890608891267,1,1
6,124.15330899512493,1617.9050092353357,54.66791885200137,0.7287193591488035,0,0
13,389.798121237438,1506.7935224702965,55.47058729542169,0.539114769837998,0,1
19,79.25093198572507,1533.784524666455,47.26711843876771,0.29524774000414883,1,0
18,493.6434279174001,1546.0877775421006,92.36462733358525,0.12722726956098773,0,1
14,456.140739968915,1368.7916520382046,97.25220978347281,0.6488919252290853,0,1
15,473.635702787989,1794.80932002922,101.04018213963019,0.6152646698717757,1,1
20,89.75340651155393,1766.3176064975398,51.57418594947596,0.08320215184918539,1,0
4,94.84919559876502,1658.8491182001935,38.73591470475415,1.2310943230226001,0,0
2,85.41090607780522,1414.8276827196805,45.162722405749406,0.03328635622596186,0,0
11,459.4393393072226,1607.82882359003,95.95900651129416,0.028305127937369803,1,1
19,118.68619491842463,1695.6739875539542,46.01505334126556,0.10372764019213244,0,0
20,120.9930835572069,1255.3606196557714,35.67645053823523,1.2009861756679021,1,0
3,72.38913309505182,1838.9023523396995,40.55813767322653,0.36698263341571236,0,0
20,44.80805201454232,1152.122477768841,43.473207372078164,0.7754451835309313,0,0
22,121.26749699141862,1640.921163941815,49.423578995733905,0.12928381266553066,0,0
15,438.5599790723931,1790.6564612504937,95.6379780651869,0.33688994621460516,1,1
6,104.2548967691948,1477.3873071945939,46.84215458735713,0.22180897744350395,1,0
12,421.71640634858915,1469.9071200353853,107.96514960792841,0.8796324138852482,0,1
20,125.95509970519345,1633.5321585293846,53.98066832461881,0.011431918082509514,1,0
9,627.1833947650764,1870.3763783867744,101.49918653481873,0.13975294764615148,0,1
6,103.65613818410674,1443.7864724117267,50.600601413593296,0.082776011930351,0,0
13,495.29486757702415,1343.808961626811,91.43339449066589,0.9801684941497472,1,1
4,93.55720849619873,1415.2449088784015,46.31503834671736,0.31512736581599843,1,0
2,115.63598622625824,1189.4972015427559,41.46175308437391,0.2589419406257155,1,0
22,111.35373501869171,1679.5515797430312,48.74624284110835,0.2984485050708827,1,0
10,550.1749226776433,1397.183389457228,107.85741289711197,1.7864298875034867,0,1
10,468.60417387009585,1458.332169186889,113.5432989677456,0.949452102282869,0,1
17,517.0058853202322,1681.9242262838013,97.55220142094537,0.6127153124951189,1,1
14,472.87659666469017,1424.6179351180301,104.91668832009691,0.17158256352029314,0,1
11,447.11421759649727,1651.8180790776794,71.44010757138804,0.09026538032455135,0,1
8,497.9492289498268,1292.3822992367427,95.67071679601575,1.271905760642433,0,1
9,453.8743634811459,1691.7438856647996,95.43637619866736,0.27502195488472725,0,1
11,558.6863498871294,1568.381004253094,114.91168314225384,0.16338875102493683,1,1
16,456.90398109920886,1482.2841938360664,103.92933460921418,0.3183085959077233,0,1
5,107.2709188137472,1526.1786975887592,52.47127711440304,1.2495885316789885,1,0
6,87.93155402480555,1242.6477410694526,52.21164155499496,0.24475007942459243,0,0
13,513.8531375218756,1521.600148789394,100.45442732332221,0.4135004522759347,0,1
12,473.8001713272322,1471.6660429286792,115.3236533084913,0.8121902522553496,0,1
7,74.85577450284924,1248.1134779124873,38.47360226017464,0.2785504411489913,0,0
9,524.1886370475922,1365.7849146186913,101.46210408715417,0.13298755913243804,0,1
8,488.2292189043389,1474.1509484094963,111.29802851639563,2.6038498517938216,0,1
17,514.299247036123,1378.5415630104317,81.08606546807351,1.5683122879725298,0,1
1,91.42314128739125,1017.5772189899167,54.18958926886151,0.9272830866151305,0,0
4,73.44126972463096,1715.2775079217731,46.19418379367342,0.5829755705554689,0,0
4,121.66357194112513,1471.582024982067,50.5490796442102,0.1746834479243761,0,0
5,114.73515510882177,1045.209958152691,46.098203095272865,1.223302438003747,0,0
18,471.6519512223378,1926.9925879358789,109.59151676549023,0.16117586995486993,0,1
7,101.39558426997596,1748.2784662626377,48.558190593882166,0.8067467995039647,1,0
15,552.1009741581469,1430.203589786333,108.45796856357212,1.2520946939257995,0,1
12,477.14808320688013,1331.5005017266599,104.35329836264341,0.4619143359843588,1,1
0,93.96230989618897,1580.6382421521043,46.03103757970581,0.8124184804879505,1,0
21,104.87265000014747,1540.4653629768281,52.50929595197763,0.7843762016979744,0,0
19,90.81817872890828,1608.4179849600746,46.68215470993634,0.10731355414262632,1,0
16,542.8545998493511,1332.0759453489904,100.64128093839973,0.551196423384483,0,1
6,96.62198439385124,1719.5544041943267,48.467028192551,0.04906443960126562,1,0
12,460.7982062503013,1405.3075753648902,108.99911866388774,0.354486010874064,1,1
3,112.1727765974799,1636.1531497311134,52.70161135368709,0.08850915085572728,0,0
3,77.15738701137306,1340.6121479085953,49.84639225697629,0.2692264660719447,0,0
5,140.29757122248427,2029.6287971506972,46.57144111422169,0.8948270675952481,0,0
18,579.1248181790102,1639.1046697930517,87.31008510169282,2.177900365144953,0,1
11,525.6747738460508,2076.846455314729,101.35656419290697,0.19133336250664387,0,1
21,108.58662043639804,1665.5203952652093,46.838545534241206,0.3795961634124127,0,0
6,107.64882835638596,1387.7071286262633,40.61001921213087,0.35800121604595636,0,0
9,475.54526070405467,1665.8761587178392,86.6997145900375,1.543940336670175,0,1
18,514.8654822840421,1680.1155636386434,116.25875305541717,0.32560328909286435,1,1
6,81.53734779084303,1574.6648288995525,46.70011807505277,0.600498959178029,1,0
2,110.07636836880363,1626.0784944064112,55.41081388755201,1.2741739784371278,0,0
12,543.3923471515648,1652.3454258815352,96.43350272801719,0.2337063419521373,0,1
12,481.09569495083326,1301.2637978468517,112.39577635160813,1.162017953954238,0,1
17,470.244910292264,1287.0283190540094,111.67164017474379,1.247213241318908,0,1
19,75.7504595070418,1341.1566002771133,45.871522865496715,1.3343847254077892,1,0
7,129.15910467131383,1525.5084788741021,40.06012166596197,0.1576610723405273,0,0
8,474.2167983078894,1455.3657657053159,80.9667952296968,0.25570922828661835,0,1
6,96.02521927966754,1304.8858868154102,45.95669248022146,1.0216354616149057,1,0
0,106.00311169991451,1655.0628421039294,59.44817212778771,0.22248915495476676,1,0
2,105.64415285779869,1556.608964027296,47.9471896253873,0.4584617571862702,0,0
12,537.3280047840535,1533.785798274171,101.45243950073454,0.06281251224979599,0,1
16,481.0335040080836,1448.402138965213,113.0333686620339,0.028960228119150673,0,1
23,77.22664123058173,1424.3543795268854,50.55160681555844,0.26550905459183327,0,0
0,73.72669382055368,1331.7337676382047,50.37945519260387,0.4324621025379335,1,0
5,88.41489534314307,1686.7480585074675,53.11331596972573,0.24936545805378468,0,0
20,80.96299050650752,1359.3014236693627,51.444848777549936,0.4310620119142655,0,0
5,93.92766589384483,1541.8780933385633,49.50266447498257,0.3618901873338326,1,0
11,565.3789405379991,1832.4020792544065,92.78550656802558,0.5787151683357574,1,1
12,481.13608970581555,1433.54845106213,100.78488890865457,0.5242435523962187,1,1
12,481.11745693327214,1692.140428143839,110.9439979708314,0.27603713867963203,0,1
14,499.1800611872106,1613.7418032071346,117.82004586998721,0.2766884803441863,0,1
20,91.88750017575867,1562.2935126522107,51.46138320784455,0.07586417303116014,0,0
15,496.6304382140903,1586.0696883809505,107.55161135095973,0.3599905785160276,0,1
21,110.81738444962693,1481.018686145814,51.34865353581406,0.44237075220310096,0,0
20,117.69502109526627,1506.955193758688,49.56335317798199,0.32359899774665574,0,0
10,550.1606599869511,1390.3772103548552,105.14257078612684,0.19704552068864492,0,1
4,141.1370444146204,1508.2914242268178,55.94666417156242,0.6394353672230904,1,0
3,111.38718892344876,1382.9548008433005,45.568190819904274,0.03879790939083845,0,0
2,144.68957802698617,1701.1310186153194,42.74301648843546,1.2292708581766627,1,0
18,461.17590959701784,1160.1005142643112,94.66991750363533,0.010429746959861642,0,1
19,141.8256980484917,1596.2106582250965,51.05830971649852,1.6397129344599417,1,0
17,480.9811972890205,1567.317340284456,108.69871617621232,0.3102789528181151,0,1
14,485.8990534618482,1549.2031928352067,90.10492175144512,0.2660841705992105,1,1
8,494.00637262885635,1704.8997897730974,75.11423477375189,0.14815560998461624,0,1
16,489.0689644420634,1442.7752819914106,94.90551343328984,0.005061095900510399,0,1
13,504.29201983632515,1551.08676891441,98.06085774341764,0.16064718775559347,1,1
14,470.998599875578,1156.6916223627095,88.37726516588562,0.05792990119926453,0,1
0,116.59924346142745,1416.9366235729553,46.21954535591344,0.539141433448893,0,0
20,88.94329930757641,1671.1472862350447,54.33641705043499,0.19215153520334413,1,0
21,113.11220796505783,1232.1676528927037,50.390600347980495,0.7287433857750125,1,0
21,130.5544723904753,1531.948673410149,51.72811059304659,0.11591318616097754,0,0
2,92.8579526038452,1364.4965856232407,48.22158884194726,1.152468214770761,0,0
15,539.7191708989589,1477.802605645653,92.45889589041674,0.3701000182229884,0,1
22,111.18318577806369,1376.4645022476805,48.18550885287928,0.06080490974504624,0,0
10,612.6443441109875,1250.560879141314,104.98880194179692,0.25611767152129084,1,1
11,474.7584717577525,1577.2006629919601,85.08679788658783,0.11581505781729429,0,1
9,539.7535808402891,1490.0806475950508,116.50170259832011,0.11137520565704591,0,1
15,418.69944541117235,1622.5258239374398,105.74858495682403,0.35298424940684,1,1
7,90.08283178526374,1658.8875815997721,47.32059947854643,0.5572062520791976,0,0
5,107.06785675193817,1745.051747417803,54.0670355894325,1.2130446375784794,0,0
11,569.6579984544891,1526.697349088533,112.22349067073108,0.3487402888525065,0,1
23,75.48133270031595,1753.7242049206416,48.348309751987806,1.6883320258782522,0,0
20,115.72181281482221,1304.8450985218092,48.917076051174696,1.4205181746857456,0,0
7,98.73553087034082,1681.7919658456262,57.46737106736502,1.0014718964581917,0,0
3,69.56944693215375,1591.8780832655707,60.59487573459049,0.3465508557592575,0,0
7,103.6317369189758,1546.6185305029574,50.14717828784054,0.07593726991818155,0,0
